time,pitch,roll,yaw,BROW_RAISER_LEFT,BROW_RAISER_RIGHT,BROW_LOWERER_LEFT,BROW_LOWERER_RIGHT,SMILE,KISS,MOUTH_OPEN,TONGUE_OUT,EYES_CLOSED_LEFT,EYES_CLOSED_RIGHT,EYES_TURN_LEFT,EYES_TURN_RIGHT,EYES_UP,EYES_DOWN
1480047598.128,-12.38556,1.4291320000000001,3.851429,0.0,0.0,0.0,0.0,30.0,0.0,5.0,0.0,100.0,0.0,89.0,0.0,0.0,0.0
1480047598.4159999,10.40854,13.93633,16.44257,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0,0.0,96.0,0.0,100.0,0.0
1480047598.5710001,-8.5685380000000002,-4.0599780000000001,11.93369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,23.0
1480047598.7,-9.0611709999999999,-3.9363990000000002,11.78406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,100.0
1480047598.8369999,-9.2113870000000002,-3.9113950000000002,11.575799999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,100.0
1480047598.9590001,-9.1979600000000001,-3.852109,11.57757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,100.0
1480047599.0739999,-9.0483100000000007,-3.6942089999999999,11.42094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,100.0
1480047599.2260001,-9.0030540000000006,-3.6197050000000002,11.33319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,100.0,0.0,0.0,100.0
1480047599.342,-8.9532659999999993,-3.6409419999999999,11.253869999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0
1480047599.549,-8.8758300000000006,-3.6553300000000002,11.16926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,100.0
1480047599.674,-7.115075,-4.5159289999999999,9.2342720000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0
1480047599.78,-7.3637499999999996,-4.3354179999999998,9.0727379999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,100.0
1480047599.895,-7.2883950000000004,-4.5318240000000003,8.9137740000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,33.0
1480047600.007,-6.9545560000000002,-4.5941029999999996,9.0156270000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,100.0,0.0
1480047600.1199999,-6.7920990000000003,-4.6446870000000002,9.0257430000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0
1480047600.2550001,-6.4500840000000004,-4.129588,8.7300059999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,100.0,0.0
1480047600.358,-6.843235,-4.151186,8.8534889999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0
1480047600.474,-7.1287240000000001,-4.0777270000000003,8.7977609999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0
1480047600.5899999,-6.7628050000000002,-4.2093730000000003,8.8055730000000008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,12.0
1480047600.7030001,-9.1119509999999995,-4.3580030000000001,7.0556299999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,61.0
1480047600.8169999,-9.2804099999999998,-4.0484879999999999,7.6938750000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,100.0
1480047600.941,-7.7238340000000001,-2.351181,8.4235509999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,14.0,0.0
1480047601.0339999,-8.8198159999999994,-1.816527,9.3227270000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,100.0
1480047601.1459999,-8.8806399999999996,-0.87530180000000002,9.4565439999999992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,100.0,0.0,0.0,42.0
1480047601.243,-8.9333609999999997,-1.0967579999999999,9.9174070000000007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0
1480047601.372,-9.9750999999999994,-0.86291929999999994,10.75888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0
1480047601.4790001,-9.734845,-0.23792550000000001,11.12514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,100.0,0.0,0.0,100.0
1480047601.589,-10.27059,-0.20096639999999999,11.75482,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,100.0
1480047601.6919999,-10.430949999999999,-0.36962889999999998,11.73292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0
1480047601.809,-10.603899999999999,-0.5914952,11.542350000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0
1480047601.9159999,-10.869719999999999,-1.2491460000000001,12.17732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,100.0
1480047602.0280001,-10.287380000000001,-1.3961870000000001,12.356450000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,100.0
