time,pitch,roll,yaw,BROW_RAISER_LEFT,BROW_RAISER_RIGHT,BROW_LOWERER_LEFT,BROW_LOWERER_RIGHT,SMILE,KISS,MOUTH_OPEN,TONGUE_OUT,EYES_CLOSED_LEFT,EYES_CLOSED_RIGHT,EYES_TURN_LEFT,EYES_TURN_RIGHT,EYES_UP,EYES_DOWN
1480399472.1930001,-8.2393809999999998,-0.26320270000000001,-4.1544489999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,14.0,0.0,0.0,0.0,100.0
1480399472.441,-9.2069519999999994,1.624922,-4.5913940000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,100.0,0.0
1480399472.5840001,-9.2024450000000009,1.6158429999999999,-4.5689409999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,100.0,0.0
1480399472.694,-9.23977,1.579666,-4.5223100000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,100.0,0.0
1480399472.8399999,-9.2228820000000002,1.527874,-4.4995240000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,100.0,0.0
1480399472.944,-8.0695239999999995,1.623043,-3.797704,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,36.0,0.0,48.0,0.0
1480399473.0610001,-7.9307850000000002,1.5757159999999999,-3.744021,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,52.0,0.0,0.0,24.0
1480399473.204,-8.0508520000000008,1.5166999999999999,-4.1289300000000004,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,46.0
1480399473.329,-7.8632309999999999,1.3494470000000001,-4.1822809999999997,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,23.0,0.0,0.0,97.0
1480399473.4879999,-7.3670330000000002,0.78922009999999998,-4.6440789999999996,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0
1480399473.585,-8.3156379999999999,0.37421199999999999,-7.5927709999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0
1480399473.675,-8.3383269999999996,0.1208521,-7.5192110000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,60.0,0.0,100.0
1480399473.783,-8.6012869999999992,-0.35469450000000002,-7.3357739999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,100.0
1480399473.8759999,-8.6038399999999999,-0.45550760000000001,-7.377173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,72.0
1480399473.977,-8.7393049999999999,-0.60397610000000002,-7.3436209999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0
1480399474.066,-8.7376539999999991,-0.58791769999999999,-7.4508679999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,48.0
1480399474.178,-8.6691859999999998,-0.42471550000000002,-7.2235630000000004,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,25.0,0.0,0.0,100.0
1480399474.2720001,-7.6555809999999997,-0.31974789999999997,-7.4805890000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,36.0,0.0,0.0,100.0
1480399474.365,-5.4408609999999999,0.4943844,-9.2394909999999992,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0
1480399474.4590001,-4.5025399999999998,5.5450819999999998,-16.175630000000002,80.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,42.0
1480399474.5539999,-2.832608,13.019130000000001,-25.188330000000001,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,18.0,100.0,0.0,100.0,0.0
1480399474.7409999,-3.7634979999999998,20.501899999999999,-31.029129999999999,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,18.0,100.0,0.0,100.0,0.0
1480399474.868,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,18.0,100.0,0.0,100.0,0.0
1480399474.9749999,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,18.0,100.0,0.0,100.0,0.0
1480399475.098,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,18.0,100.0,0.0,100.0,0.0
1480399475.2460001,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,18.0,100.0,0.0,100.0,0.0
1480399475.372,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,18.0,100.0,0.0,100.0,0.0
1480399475.497,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,18.0,100.0,0.0,100.0,0.0
1480399475.612,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,18.0,100.0,0.0,100.0,0.0
1480399475.7539999,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,18.0,100.0,0.0,100.0,0.0
1480399475.892,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,18.0,100.0,0.0,100.0,0.0
1480399476.0209999,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,18.0,100.0,0.0,100.0,0.0
1480399476.1489999,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,18.0,100.0,0.0,100.0,0.0
1480399476.2920001,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,18.0,100.0,0.0,100.0,0.0
1480399476.428,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,18.0,100.0,0.0,100.0,0.0
1480399476.618,-2.3687130000000001,6.6421200000000002,10.823399999999999,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,100.0
1480399476.76,-1.541871,4.8282040000000004,7.0259140000000002,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,88.0,0.0,100.0
1480399476.895,-1.566627,4.1667259999999997,6.3502859999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0
1480399477.016,-1.388161,4.1260979999999998,6.4488649999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0
1480399477.1359999,-1.164779,4.103593,6.1409760000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0
1480399477.2579999,-0.53489799999999998,4.0512550000000003,2.9410069999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,46.0
1480399477.3729999,-0.37655149999999998,3.5878489999999998,2.2531810000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,37.0,0.0
1480399477.493,-0.27682639999999997,3.4271820000000002,1.300332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0
1480399477.605,-0.5793085,2.9986079999999999,0.57744600000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0
1480399477.7420001,-0.12346070000000001,3.007206,0.2454943,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,21.0,0.0,0.0,45.0
1480399477.8640001,-0.071450810000000003,3.0169950000000001,0.20593790000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,23.0,0.0,0.0,42.0
1480399477.9809999,-0.14376259999999999,2.808141,0.029047570000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,71.0
1480399478.0880001,0.37331890000000001,2.3549389999999999,-0.54065560000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,100.0
1480399478.198,0.99776869999999995,2.13042,-0.8542362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,100.0
1480399478.3069999,1.1717789999999999,2.0120969999999998,-1.700955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,100.0
1480399478.414,1.2346729999999999,1.9846790000000001,-1.767665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,100.0
1480399478.5190001,1.360535,1.895575,-1.9222410000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,100.0
1480399478.632,1.3320430000000001,1.8975420000000001,-1.8930450000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,89.0
1480399478.7509999,2.0211429999999999,3.5024649999999999,-2.0812349999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,67.0,0.0,36.0,0.0
1480399478.865,-3.021118,5.7716510000000003,-5.7883709999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,100.0,100.0,0.0,100.0,0.0
1480399478.9960001,-2.3013089999999998,6.8103959999999999,-5.4421670000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,100.0,0.0
1480399479.0999999,-4.0641959999999999,7.6722580000000002,-4.8969810000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,100.0,0.0
1480399479.2290001,-5.6398970000000004,8.0123230000000003,-5.3220470000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
1480399479.352,-6.100276,8.2812439999999992,-4.8568699999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
1480399479.5090001,-6.3308850000000003,9.1335899999999999,-5.074166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,100.0,0.0
1480399479.638,-6.2579659999999997,8.9785050000000002,-5.2604160000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
1480399479.74,-6.3035509999999997,8.0136730000000007,-4.9742839999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
1480399479.8429999,-6.437424,7.7565080000000002,-4.9461259999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,100.0,0.0
1480399479.9430001,-6.3585940000000001,7.6565779999999997,-4.960445,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,100.0,0.0
1480399480.05,-6.9724510000000004,6.2180650000000002,-5.264068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,55.0,0.0,100.0
1480399480.158,-7.8197179999999999,4.3371919999999999,-5.5017649999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,67.0,0.0,100.0
1480399480.2750001,-5.8639780000000004,3.6010580000000001,-6.8653750000000002,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0
1480399480.4230001,-2.572009,3.6310570000000002,-7.2250389999999998,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0
1480399480.5450001,-2.072168,3.5521410000000002,-4.8036199999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,100.0
1480399480.6429999,2.572527,4.2971909999999998,0.26482410000000001,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,100.0
