time,pitch,roll,yaw,BROW_RAISER_LEFT,BROW_RAISER_RIGHT,BROW_LOWERER_LEFT,BROW_LOWERER_RIGHT,SMILE,KISS,MOUTH_OPEN,TONGUE_OUT,EYES_CLOSED_LEFT,EYES_CLOSED_RIGHT,EYES_TURN_LEFT,EYES_TURN_RIGHT,EYES_UP,EYES_DOWN
1479702013.7449999,-14.903230000000001,2.7234530000000001,7.4942270000000004,0.0,0.0,40.0,40.0,20.0,0.0,0.0,0.0,100.0,100.0,27.0,0.0,0.0,100.0
1479702014.046,-14.30738,3.6869830000000001,7.2875449999999997,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,100.0,100.0,71.0,0.0,0.0,100.0
1479702014.188,-14.355219999999999,3.689533,7.1713969999999998,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,71.0,0.0,0.0,100.0
1479702014.3,-14.36233,3.673702,7.1588099999999999,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,100.0,71.0,0.0,0.0,100.0
1479702014.4300001,-14.54317,3.5686149999999999,7.0365010000000003,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,100.0,63.0,0.0,0.0,100.0
1479702014.5380001,-14.78626,3.3730060000000002,6.6964940000000004,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,31.0,0.0,0.0,100.0
1479702014.6530001,-14.85403,3.308376,6.7196860000000003,0.0,0.0,80.0,40.0,0.0,0.0,0.0,0.0,0.0,100.0,23.0,0.0,0.0,100.0
1479702014.789,-15.02535,3.0523349999999998,6.287528,0.0,0.0,100.0,80.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,22.0,0.0,100.0
1479702014.9460001,-15.14828,2.9655010000000002,5.904153,0.0,0.0,100.0,40.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,31.0,0.0,100.0
1479702015.0780001,-15.011570000000001,2.7626559999999998,5.8951750000000001,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,38.0,0.0,100.0
1479702015.1849999,-14.917120000000001,2.784754,5.8824820000000004,0.0,0.0,100.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,100.0
