time,pitch,roll,yaw,BROW_RAISER_LEFT,BROW_RAISER_RIGHT,BROW_LOWERER_LEFT,BROW_LOWERER_RIGHT,SMILE,KISS,MOUTH_OPEN,TONGUE_OUT,EYES_CLOSED_LEFT,EYES_CLOSED_RIGHT,EYES_TURN_LEFT,EYES_TURN_RIGHT,EYES_UP,EYES_DOWN
1480306620.263,-3.315868,9.2223469999999992,9.3388790000000004,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,25.0,0.0,82.0,0.0
1480306620.4590001,-0.53782280000000005,1.6442030000000001,0.23533209999999999,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
1480306620.572,0.94260540000000004,-5.5198720000000003,-8.5269729999999999,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
1480306620.668,0.57835890000000001,-8.6076270000000008,-10.335710000000001,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
1480306620.757,0.55554680000000001,-10.294919999999999,-11.72049,0.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0,100.0,0.0,24.0,100.0,0.0
1480306620.8540001,0.64689759999999996,-10.560129999999999,-11.684340000000001,0.0,100.0,0.0,0.0,0.0,0.0,4.0,0.0,100.0,100.0,0.0,0.0,93.0,0.0
1480306620.947,1.341944,-9.2479770000000006,-5.8767519999999998,0.0,60.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,30.0,0.0,36.0
1480306621.0610001,1.755735,-5.4755909999999997,7.0324220000000004,0.0,20.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,100.0,0.0,95.0
1480306621.168,2.2986460000000002,-1.925103,13.73615,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,91.0,82.0,0.0
1480306621.273,2.0355650000000001,-0.73306939999999998,14.94102,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,56.0,23.0,0.0
1480306621.369,1.8874820000000001,-1.0556719999999999,15.81244,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,13.0,0.0,37.0
1480306621.4660001,1.6511739999999999,-0.40582079999999998,16.230619999999998,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,54.0,0.0,62.0
1480306621.563,1.2883169999999999,0.90831649999999997,16.602689999999999,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,55.0,63.0,0.0
1480306621.651,1.052864,1.5712729999999999,16.822700000000001,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,63.0,100.0,0.0
