time,pitch,roll,yaw,BROW_RAISER_LEFT,BROW_RAISER_RIGHT,BROW_LOWERER_LEFT,BROW_LOWERER_RIGHT,SMILE,KISS,MOUTH_OPEN,TONGUE_OUT,EYES_CLOSED_LEFT,EYES_CLOSED_RIGHT,EYES_TURN_LEFT,EYES_TURN_RIGHT,EYES_UP,EYES_DOWN
1480403081.5190001,12.423170000000001,-1.7285109999999999,16.517410000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0
1480403081.8199999,15.42225,4.1917629999999999,4.6477490000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,100.0,0.0
1480403081.9749999,15.956770000000001,3.9242970000000001,4.7450169999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,39.0,0.0,100.0,0.0
1480403082.095,16.06203,4.0682720000000003,4.7527429999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,100.0,0.0
1480403082.234,16.088100000000001,4.1600900000000003,4.7468240000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,100.0,0.0
1480403082.355,16.096219999999999,4.1758699999999997,4.7449409999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,100.0,0.0
1480403082.454,16.07226,4.1881449999999996,4.838838,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,51.0,0.0,100.0,0.0
1480403082.589,16.032800000000002,4.1366009999999998,5.0266400000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,100.0,0.0
1480403082.6949999,15.91915,4.122827,5.406301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,100.0,0.0
1480403082.8770001,15.79358,4.1193679999999997,5.5403560000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,100.0,0.0
1480403082.984,15.756030000000001,4.4345249999999998,6.0121760000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
1480403083.075,15.682969999999999,4.4885919999999997,6.1057230000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0
1480403083.1830001,15.64662,4.5314610000000002,6.1588430000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,100.0,0.0
1480403083.286,15.5204,4.5245810000000004,6.150258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,100.0,0.0
1480403083.388,15.416650000000001,4.3247460000000002,6.1178280000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,100.0,0.0
1480403083.473,15.10798,4.2950410000000003,6.8438090000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,100.0,0.0
1480403083.5639999,14.90382,4.2088489999999998,7.3670439999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,100.0,0.0
1480403083.668,14.88955,4.2513730000000001,7.788068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,100.0,0.0
1480403083.7679999,14.83545,4.2639019999999999,7.9223850000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,100.0,0.0
1480403083.8659999,14.638339999999999,4.2405419999999996,8.2658819999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,100.0,0.0
1480403083.9619999,14.532439999999999,4.2893540000000003,8.3291819999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,100.0,0.0
1480403084.066,14.59713,4.382282,8.4720469999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,100.0,0.0
1480403084.175,14.380940000000001,4.3273429999999999,8.6658670000000004,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,53.0,0.0,100.0,0.0
1480403084.29,14.39194,4.3061910000000001,8.6453970000000009,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,45.0,0.0,100.0,0.0
1480403084.3900001,14.37166,4.3175730000000003,8.6447789999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,100.0,0.0
1480403084.4979999,14.75474,4.8882950000000003,8.3751650000000009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,100.0,0.0
1480403084.612,14.776450000000001,4.9690190000000003,8.2819520000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,100.0,0.0
1480403084.7379999,14.776809999999999,5.0591739999999996,8.1598989999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,100.0,0.0
