time,pitch,roll,yaw,BROW_RAISER_LEFT,BROW_RAISER_RIGHT,BROW_LOWERER_LEFT,BROW_LOWERER_RIGHT,SMILE,KISS,MOUTH_OPEN,TONGUE_OUT,EYES_CLOSED_LEFT,EYES_CLOSED_RIGHT,EYES_TURN_LEFT,EYES_TURN_RIGHT,EYES_UP,EYES_DOWN
1481189689.003,-17.599769999999999,-0.38101580000000002,7.6230580000000003,0.0,0.0,40.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0
1481189689.3180001,-17.95074,4.0778879999999997,7.9989330000000001,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,100.0
1481189689.4779999,-26.15512,5.1181020000000004,16.959669999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,100.0
1481189689.5840001,-6.8459899999999996,13.062670000000001,24.380680000000002,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,100.0,58.0,0.0,100.0,0.0,100.0
1481189689.7260001,-12.76122,10.2332,17.095890000000001,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,100.0,100.0,100.0,0.0,0.0,100.0
1481189689.832,-6.0585370000000003,7.6207339999999997,9.9618090000000006,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,100.0,100.0,100.0,0.0,0.0,100.0
1481189689.947,-15.912190000000001,17.14152,15.68708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,100.0
1481189690.096,-20.55292,18.90513,8.0524819999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,57.0
1481189690.346,-21.802340000000001,19.239599999999999,7.5593339999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,57.0
1481189690.4560001,-20.4757,24.305129999999998,7.9099719999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,57.0
1481189690.612,-20.092690000000001,22.631530000000001,8.4933879999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,57.0
1481189690.7490001,-18.805949999999999,20.323060000000002,10.160119999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,57.0
1481189690.8640001,-19.322220000000002,19.07525,10.041069999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,57.0
1481189690.964,-20.011209999999998,19.00703,9.2930700000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,57.0
1481189691.0829999,-20.208069999999999,17.508050000000001,8.9741529999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,57.0
1481189691.21,-20.462820000000001,17.162870000000002,8.6025500000000008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,57.0
1481189691.3110001,-20.693770000000001,17.610009999999999,9.398123,0.0,0.0,0.0,0.0,28.0,0.0,2.0,0.0,0.0,0.0,37.0,0.0,100.0,0.0
1481189691.418,-16.851970000000001,16.689299999999999,7.3970830000000003,0.0,0.0,0.0,0.0,18.0,0.0,7.0,0.0,61.0,99.0,100.0,0.0,0.0,100.0
1481189691.5109999,-15.863960000000001,15.599460000000001,5.702801,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,100.0
1481189691.6070001,-19.85998,17.53276,11.610279999999999,0.0,0.0,0.0,0.0,25.0,0.0,10.0,0.0,100.0,100.0,100.0,0.0,0.0,100.0
1481189691.7049999,-16.227229999999999,15.45743,6.282413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0
1481189691.8080001,-12.885490000000001,15.87581,6.3632790000000004,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,100.0,100.0,100.0,0.0,100.0,0.0
1481189691.9159999,2.7618749999999999,15.12771,10.497439999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0
1481189692.0150001,5.4046599999999998,15.14451,13.46091,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,100.0,0.0,100.0,0.0,100.0,0.0
